date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:23	15274/15274	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223baa-530f63d72e45e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.eot	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:23	32772/32772	---M--	200	added ('OK')	text/html	etag:%228004-530f63d7739be%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.ttf	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular-2.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:24	39950/39950	---M--	200	added ('OK')	image/svg+xml	etag:%229c0e-530f63d772a1e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.svg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.svg	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:26	13988/13988	---M--	200	added ('OK')	text/html	etag:%2236a4-530f63d59805e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.woff2	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:27	15274/15274	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223baa-530f63d72e45e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.eot?	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regulard41d.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:27	17456/17456	---M--	200	added ('OK')	application/x-font-woff	etag:%224430-530f63d7c4a9e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.woff	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-regular.woff	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:28	15790/15790	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dae-530f63d50395e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.eot	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:28	15790/15790	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223dae-530f63d50395e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.eot?	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500d41d.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:29	34576/34576	---M--	200	added ('OK')	text/html	etag:%228710-530f63d55a7fe%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.ttf	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-501.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:29	39872/39872	---M--	200	added ('OK')	image/svg+xml	etag:%229bc0-530f63d56155e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.svg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.svg	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:31	13852/13852	---M--	200	added ('OK')	text/html	etag:%22361c-530f63d6547fe%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.woff2	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:32	17948/17948	---M--	200	added ('OK')	application/x-font-woff	etag:%22461c-530f63d59de1e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.woff	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-500.woff	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:33	35008/35008	---M--	200	added ('OK')	text/html	etag:%2288c0-530f63d617f3e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.ttf	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-601.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:34	39277/39277	---M--	200	added ('OK')	image/svg+xml	etag:%22996d-530f63d60371e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.svg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.svg	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:35	15652/15652	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223d24-530f63d5c8d9e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.eot	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:36	15652/15652	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223d24-530f63d5c8d9e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.eot?	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600d41d.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:36	17760/17760	---M--	200	added ('OK')	application/x-font-woff	etag:%224560-530f63d647cde%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.woff	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-600.woff	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:36	13604/13604	---M--	200	added ('OK')	text/html	etag:%223524-530f63d72193e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.woff2	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:37	15286/15286	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223bb6-530f63d6864de%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.eot	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:39	15286/15286	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223bb6-530f63d6864de%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.eot?	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700d41d.eot	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:39	33924/33924	---M--	200	added ('OK')	text/html	etag:%228484-530f63d6df2be%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.ttf	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-701.html	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:40	17480/17480	---M--	200	added ('OK')	application/x-font-woff	etag:%224448-530f63d6f989e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.woff	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.woff	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:40	39620/39620	---M--	200	added ('OK')	image/svg+xml	etag:%229ac4-530f63d6a687e%22	http://spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.svg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/fonts/poppins/poppins-v1-latin-700.svg	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:42	4186/4186	---M--	200	added ('OK')	image/png	etag:%22105a-530f63dae959e%22	http://spectr-html.weblionmedia.net/img/sprite.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/img/sprite.png	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:42	6597/6597	---M--	200	added ('OK')	image/png	etag:%2219c5-530f63da9d2de%22	http://spectr-html.weblionmedia.net/img/sprite-retina.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/img/sprite-retina.png	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:42	13865/13865	---M--	200	added ('OK')	image/png	etag:%223629-530f63dad3dde%22	http://spectr-html.weblionmedia.net/img/sprite-retina@2x.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/spectr-html.weblionmedia.net/img/sprite-retina@2x.png	(from http://spectr-html.weblionmedia.net/css/main.css)
12:30:45	148841/148841	---M--	200	added ('OK')	image/jpeg	etag:%22a5120d5938cc7c46cad9b8a756084b38%22	https://s3.amazonaws.com/weblionmedia-spectr/img/570x511/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/570x511/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:30:46	5911/5911	---M--	200	added ('OK')	image/jpeg	etag:%22dde651d92c7462153d658ca8add581e1%22	https://s3.amazonaws.com/weblionmedia-spectr/img/tb-user-img.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/tb-user-img.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:30:46	111573/111573	---M--	200	added ('OK')	image/jpeg	etag:%22a17bfcd7159cb4214202021c8ca5b0ee%22	https://s3.amazonaws.com/weblionmedia-spectr/img/285x255/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/285x255/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:30:48	52190/52190	---M--	200	added ('OK')	image/jpeg	etag:%224f195eae9ba275f125214c8053313bb0%22	https://s3.amazonaws.com/weblionmedia-spectr/img/285x224/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/285x224/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:30:51	206417/206417	---M--	200	added ('OK')	image/jpeg	etag:%22110eccf340bdc108c5f00911cfd100e4%22	https://s3.amazonaws.com/weblionmedia-spectr/img/285x224/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/285x224/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:30:58	3158/3158	---M--	200	added ('OK')	image/jpeg	etag:%22a2fe2c27462f2425d63706734cd2892f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/banner.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/banner.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:00	5349/5349	---M--	200	added ('OK')	image/jpeg	etag:%22695d7137e77ccd1ad6c93f2054ca2a99%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/4.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:01	218528/218528	---M--	200	added ('OK')	image/jpeg	etag:%227d2f061edf0ea763779a1c3d3a33135e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/285x224/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/285x224/4.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:01	12865/12865	---M--	200	added ('OK')	image/jpeg	etag:%229f1d8aa11e0638ce3dc3c065bf083395%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/5.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:03	10784/10784	---M--	200	added ('OK')	image/jpeg	etag:%221b43eaddd481851eb5ad93a65ff42025%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/6.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:04	4000/4000	---M--	200	added ('OK')	image/jpeg	etag:%227304d5305db78647706074d60447ec88%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/7.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:05	4130/4130	---M--	200	added ('OK')	image/jpeg	etag:%222df5c59a20637f27a5b4807c79df2bc4%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/8.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:07	11305/11305	---M--	200	added ('OK')	image/jpeg	etag:%22168b4e528a91307d4a38023f46d97a05%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/9.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/9.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:08	9913/9913	---M--	200	added ('OK')	image/jpeg	etag:%228b839ca1d76705bdb8cfae5969d8a25f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/10.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/10.jpg	(from http://spectr-html.weblionmedia.net/home_style_five.html)
12:31:12	98102/98102	---M--	200	added ('OK')	image/jpeg	etag:%2232352d664b5c2fab3824fdb13b334a49%22	https://s3.amazonaws.com/weblionmedia-spectr/img/376x430/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/376x430/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:12	83868/83868	---M--	200	added ('OK')	image/jpeg	etag:%2207ab54b8964f2d1a9c0edbecdb7ee0a8%22	https://s3.amazonaws.com/weblionmedia-spectr/img/376x430/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/376x430/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:14	11373/11373	---M--	200	added ('OK')	image/jpeg	etag:%220f89aeabdf394a29fa1ede19a7a65736%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:14	130886/130886	---M--	200	added ('OK')	image/jpeg	etag:%22ff497518dd9a15c752788dda573cf516%22	https://s3.amazonaws.com/weblionmedia-spectr/img/376x430/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/376x430/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:15	6080/6080	---M--	200	added ('OK')	image/jpeg	etag:%22d98a2c2e3402a7190133f127338963e1%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:17	12044/12044	---M--	200	added ('OK')	image/jpeg	etag:%2226341154e6c6887012b3714699c6d09c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:19	199706/199706	---M--	200	added ('OK')	image/jpeg	etag:%223ff2ee85865e45647b3fce7bfc4322fa%22	https://s3.amazonaws.com/weblionmedia-spectr/img/376x258/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/376x258/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:21	156319/156319	---M--	200	added ('OK')	image/jpeg	etag:%224108988b23084fc69d673acc8b405ccb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/376x258/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/376x258/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:22	14219/14219	---M--	200	added ('OK')	image/jpeg	etag:%229598f6909b03df0e23a73fb76a573fc0%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/4.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:22	201245/201245	---M--	200	added ('OK')	image/jpeg	etag:%2276c98d2c65736678b0b925b785c59168%22	https://s3.amazonaws.com/weblionmedia-spectr/img/376x258/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/376x258/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:23	6229/6229	---M--	200	added ('OK')	image/jpeg	etag:%227a7ebbadb1c4e06c2657a704d42a3c0c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/5.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:24	14754/14754	---M--	200	added ('OK')	image/jpeg	etag:%22fe58f63e9f8fb33c412f1316965839a0%22	https://s3.amazonaws.com/weblionmedia-spectr/img/224x150/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/224x150/6.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:27	40798/40798	---M--	200	added ('OK')	image/jpeg	etag:%22e496d10c8216a32746a8911df062e6f5%22	https://s3.amazonaws.com/weblionmedia-spectr/img/709x366/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/709x366/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_two.html)
12:31:29	144247/144247	---M--	200	added ('OK')	image/jpeg	etag:%228731bf2725c43cc74bf22b45eeeafea0%22	https://s3.amazonaws.com/weblionmedia-spectr/img/568x500/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/568x500/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:29	36316/36316	---M--	200	added ('OK')	image/jpeg	etag:%22c9dafecded9ef707cca7b49333956520%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x500/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x500/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:30	13237/13237	---M--	200	added ('OK')	image/jpeg	etag:%228d96f10a1e52de8e117036f228ef2cbc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:31	24762/24762	---M--	200	added ('OK')	image/jpeg	etag:%2218a84ba9846edc11eee72bb82eb09ba2%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:34	199417/199417	---M--	200	added ('OK')	image/jpeg	etag:%220f6e535b9b12c9ca53f1eb3f3c478b79%22	https://s3.amazonaws.com/weblionmedia-spectr/img/352x242/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/352x242/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:36	237494/237494	---M--	200	added ('OK')	image/jpeg	etag:%22f6d5f376364046f740c75355cc4d4658%22	https://s3.amazonaws.com/weblionmedia-spectr/img/352x242/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/352x242/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:36	109951/109951	---M--	200	added ('OK')	image/jpeg	etag:%2211c7370b09ac386d4b18fc9f2686d324%22	https://s3.amazonaws.com/weblionmedia-spectr/img/352x242/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/352x242/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_three.html)
12:31:38	81164/81164	---M--	200	added ('OK')	image/jpeg	etag:%221a0bd3981e2528ce46e6ca305c7a52fc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x511/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x511/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_four.html)
12:31:39	83400/83400	---M--	200	added ('OK')	image/jpeg	etag:%222a5d8587973a35f9f800d706e7981b7e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x511/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x511/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_four.html)
12:31:41	4304/4304	---M--	200	added ('OK')	image/jpeg	etag:%22984d7e68bf791eb3cf921f269c2dffe5%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:41	155416/155416	---M--	200	added ('OK')	image/jpeg	etag:%2205ac996368035be29ac1835b6edf5ca7%22	https://s3.amazonaws.com/weblionmedia-spectr/img/285x255/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/285x255/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:42	10920/10920	---M--	200	added ('OK')	image/jpeg	etag:%22686cb1c2b74798ac57ee3eb050171567%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:44	9020/9020	---M--	200	added ('OK')	image/jpeg	etag:%22c06d4df7cc4468db3fd14eaa59128eab%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:45	3723/3723	---M--	200	added ('OK')	image/jpeg	etag:%222f0f51998b320d95a78566d4b8b06590%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/4.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:46	3459/3459	---M--	200	added ('OK')	image/jpeg	etag:%22a96a153b594268103e2b9a0e783bd330%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/5.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:47	8676/8676	---M--	200	added ('OK')	image/jpeg	etag:%22d43352c0b5cb7413c97a80605160fdf8%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/6.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:49	8009/8009	---M--	200	added ('OK')	image/jpeg	etag:%229b64e04ae0ca597f29c4fef1bd2d7508%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/7.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:50	10691/10691	---M--	200	added ('OK')	image/jpeg	etag:%222c3045aaeda970becb8a665f0ca4f240%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/8.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
